|YEAR|	|MONTH|	|NUMBER OF HURRICANES|
1923,     Jul,     0
1923,     Aug,     0
1923,     Sep,     2
1923,     Oct,     1
1923,     Nov,     0
1923,     Dec,     0
1924,     Jan,     0
1924,     Feb,     0
1924,     Mar,     0
1924,     Apr,     0
1924,     May,     0
1924,     Jun,     0
1924,     Jul,     0
1924,     Aug,     1
1924,     Sep,     1
1924,     Oct,     1
1924,     Nov,     1
1924,     Dec,     0
1925,     Jan,     0
1925,     Feb,     0
1925,     Mar,     0
1925,     Apr,     0
1925,     May,     0
1925,     Jun,     0
1925,     Jul,     0
1925,     Aug,     1
1925,     Sep,     0
1925,     Oct,     0
1925,     Nov,     0
1925,     Dec,     0
1926,     Jan,     0
1926,     Feb,     0
1926,     Mar,     0
1926,     Apr,     0
1926,     May,     0
1926,     Jun,     0
1926,     Jul,     1
1926,     Aug,     1
1926,     Sep,     4
1926,     Oct,     1
1926,     Nov,     0
1926,     Dec,     0
1927,     Jan,     0
1927,     Feb,     0
1927,     Mar,     0
1927,     Apr,     0
1927,     May,     0
1927,     Jun,     0
1927,     Jul,     0
1927,     Aug,     1
1927,     Sep,     3
1927,     Oct,     0
1927,     Nov,     0
1927,     Dec,     0
1928,     Jan,     0
1928,     Feb,     0
1928,     Mar,     0
1928,     Apr,     0
1928,     May,     0
1928,     Jun,     0
1928,     Jul,     0
1928,     Aug,     1
1928,     Sep,     1
1928,     Oct,     1
1928,     Nov,     0
1928,     Dec,     0
1929,     Jan,     0
1929,     Feb,     0
1929,     Mar,     0
1929,     Apr,     0
1929,     May,     0
1929,     Jun,     1
1929,     Jul,     0
1929,     Aug,     0
1929,     Sep,     1
1929,     Oct,     1
1929,     Nov,     0
1929,     Dec,     0
1930,     Jan,     0
1930,     Feb,     0
1930,     Mar,     0
1930,     Apr,     0
1930,     May,     0
1930,     Jun,     0
1930,     Jul,     0
1930,     Aug,     1
1930,     Sep,     0
1930,     Oct,     0
1930,     Nov,     0
1930,     Dec,     0
1931,     Jan,     0
1931,     Feb,     0
1931,     Mar,     0
1931,     Apr,     0
1931,     May,     0
1931,     Jun,     0
1931,     Jul,     0
1931,     Aug,     0
1931,     Sep,     2
1931,     Oct,     0
1931,     Nov,     0
1931,     Dec,     0
1932,     Jan,     0
1932,     Feb,     0
1932,     Mar,     0
1932,     Apr,     0
1932,     May,     0
1932,     Jun,     0
1932,     Jul,     0
1932,     Aug,     2
1932,     Sep,     1
1932,     Oct,     1
1932,     Nov,     1
1932,     Dec,     0
1933,     Jan,     0
1933,     Feb,     0
1933,     Mar,     0
1933,     Apr,     0
1933,     May,     0
1933,     Jun,     1
1933,     Jul,     1
1933,     Aug,     3
1933,     Sep,     4
1933,     Oct,     2
1933,     Nov,     0
1933,     Dec,     0
1934,     Jan,     0
1934,     Feb,     0
1934,     Mar,     0
1934,     Apr,     0
1934,     May,     0
1934,     Jun,     1
1934,     Jul,     2
1934,     Aug,     1
1934,     Sep,     1
1934,     Oct,     1
1934,     Nov,     1
1934,     Dec,     0
1935,     Jan,     0
1935,     Feb,     0
1935,     Mar,     0
1935,     Apr,     0
1935,     May,     0
1935,     Jun,     0
1935,     Jul,     0
1935,     Aug,     1
1935,     Sep,     1
1935,     Oct,     2
1935,     Nov,     0
1935,     Dec,     0
1936,     Jan,     0
1936,     Feb,     0
1936,     Mar,     0
1936,     Apr,     0
1936,     May,     0
